tyj	2016年8月9日盘中直播	15	25017	0	0	2016-08-09 15:23:11
tyj	天赢居：变盘窗口结束，短线择向	77	103976	0	0	2016-08-08 19:44:08
tyj	2016年8月8日盘中直播	11	26750	0	0	2016-08-08 15:20:51
tyj	天赢居：二次回踩后变盘	68	93569	0	0	2016-08-07 18:41:01
tyj	2016年8月5日盘中直播	23	31081	0	0	2016-08-05 15:10:40
tyj	天赢居：等待企稳突破	68	76009	0	0	2016-08-04 22:39:01
tyj	2016年8月4日盘中直播	31	30314	0	0	2016-08-04 15:18:47
tyj	天赢居：低位盘底，缩量蓄势	65	88064	0	0	2016-08-03 22:33:40
tyj	2016年8月3日盘中直播	20	31318	0	0	2016-08-03 15:17:19
tyj	天赢居：止跌回升	74	95308	0	0	2016-08-02 17:50:31
tyj	2016年8月2日盘中直播	19	26627	0	0	2016-08-02 15:22:44
tyj	天赢居：寻找买点	69	100637	0	0	2016-08-01 22:47:00
tyj	2016年8月1日盘中直播	19	42405	0	0	2016-08-01 15:58:53
tyj	天赢居：企稳后补仓	70	112256	0	0	2016-07-31 22:47:00
tyj	2016年7月29日盘中直播	35	41537	0	2	2016-07-29 15:18:36
tyj	天赢居：等待企稳的信号	68	107715	0	0	2016-07-28 22:12:03
tyj	2016年7月28日盘中直播	24	39711	0	0	2016-07-28 15:33:40
tyj	天赢居：牛市前的洗盘	88	125192	0	0	2016-07-27 21:45:16
tyj	2016年7月27日盘中直播	26	55764	1	0	2016-07-27 15:20:51
tyj	天赢居：小5浪冲顶	85	129860	1	0	2016-07-26 20:00:09
tyj	2016年7月26日盘中直播	12	30290	1	0	2016-07-26 15:08:31
tyj	天赢居：珍惜低位筹码	77	102506	1	0	2016-07-25 19:06:34
tyj	2016年7月25日盘中直播	16	30464	1	0	2016-07-25 15:29:51
tyj	天赢居:短线洗盘，低位吸筹	75	91397	0	0	2016-07-24 22:06:50
tyj	2016年7月22日盘中直播	24	45668	0	0	2016-07-22 15:20:39
tyj	天赢居：个股补涨阶段，重个股	81	97860	0	0	2016-07-21 20:02:21
tyj	2016年7月21日盘中直播	18	32612	0	0	2016-07-21 15:52:41
tyj	天赢居：继续冲箱顶	86	103745	0	0	2016-07-20 22:25:47
tyj	2016年7月22日盘中直播	24	45668	0	0	2016-07-22 15:20:39
tyj	天赢居：个股补涨阶段，重个股	81	97860	0	0	2016-07-21 20:02:21
tyj	2016年7月21日盘中直播	18	32612	0	0	2016-07-21 15:52:41
tyj	天赢居：继续冲箱顶	86	103745	0	0	2016-07-20 22:25:47
tyj	2016年7月20日盘中直播	23	36531	0	0	2016-07-20 15:29:09
tyj	天赢居:洗好了继续涨	83	94057	0	0	2016-07-19 22:51:44
tyj	2016年7月19日盘中直播	27	41659	0	0	2016-07-19 15:23:13
tyj	天赢居：短线洗盘还有一天	85	98561	0	0	2016-07-18 21:55:42
tyj	2016年7月18日盘中直播	24	42000	0	2	2016-07-18 15:24:55
tyj	天赢居：短线曲折，上轨目标不变	77	98474	0	0	2016-07-17 20:36:56
tyj	2016年7月15日盘中直播	21	45187	0	2	2016-07-15 15:14:42
tyj	天赢居：在持股的阶段持股	73	100579	0	0	2016-07-14 18:55:04
tyj	2016年7月14日盘中直播	15	33117	0	0	2016-07-14 15:07:43
tyj	天赢居：持股到大箱体上轨	94	109687	0	0	2016-07-13 19:45:23
tyj	2016年7月13日盘中直播	22	36468	0	0	2016-07-13 15:08:46
tyj	天赢居：熊市终结	87	114750	0	0	2016-07-12 18:06:58
tyj	2016年7月12日盘中直播	15	42056	0	0	2016-07-12 15:15:02
tyj	天赢居：144日均线之上持股	76	112104	0	0	2016-07-11 22:11:46
tyj	2016年7月11日盘中直播	16	49078	0	0	2016-07-11 15:53:24
tyj	天赢居：时机成熟再补仓	81	114934	0	0	2016-07-10 18:23:45
tyj	2016年7月8日盘中直播	23	50689	0	0	2016-07-08 15:27:13
tyj	天赢居:重叠的短线择向点	80	122283	0	0	2016-07-07 22:18:34
tyj	2016年7月7日盘中直播	16	50180	0	0	2016-07-07 15:40:21
tyj	天赢居:144日均线翻云覆雨	89	110102	1	0	2016-07-06 22:42:46
tyj	2016年7月6日盘中直播	13	45117	0	0	2016-07-06 15:14:30
tyj	天赢居：精选个股等待变盘	75	102655	0	0	2016-07-05 20:18:45
tyj	2016年7月5日盘中直播	8	41372	0	0	2016-07-05 15:34:59
tyj	天赢居：冲关量能是关键	77	108300	0	0	2016-07-04 17:47:34
tyj	2016年7月4日盘中直播	9	42676	0	0	2016-07-04 15:43:27
tyj	天赢居:小踩一脚又要冲高	72	109560	0	0	2016-07-02 22:39:30
tyj	天赢居：行情都在沉默中爆发	80	108924	0	0	2016-06-30 22:21:47
tyj	2016年6月30日盘中直播	20	45894	0	0	2016-06-30 15:40:40
tyj	天赢居：不宜频繁操作，多看少动	84	108826	0	0	2016-06-29 18:32:53
tyj	2016年6月29日盘中直播	9	42050	0	0	2016-06-29 15:26:59
tyj	天赢居：当前，持股	74	111028	0	0	2016-06-28 18:19:51
tyj	2016年6月28日盘中直播	6	45169	0	0	2016-06-28 15:28:42
tyj	天赢居：两个箱体与三角形的位置关系	72	126259	0	0	2016-06-27 16:28:55
tyj	2016年6月27日盘中直播	13	53664	0	0	2016-06-27 15:44:27
tyj	天赢居：7月6日和8月3日开启时间之窗	76	122557	0	0	2016-06-26 17:43:31
tyj	2016年6月24日盘中直播	19	68586	0	0	2016-06-24 15:06:33
tyj	天赢居：不要畏惧下跌	81	138294	0	0	2016-06-23 19:44:06
tyj	2016年6月23日盘中直播	13	50929	0	0	2016-06-23 16:11:19
tyj	天赢居：主力抄底前都喜欢砸盘	86	126514	0	0	2016-06-22 19:20:20
tyj	2016年6月22日盘中直播	11	50051	0	0	2016-06-22 15:12:43
tyj	天赢居：牛市之前需要最后一跌	83	118369	0	0	2016-06-21 21:04:51
tyj	2016年6月23日盘中直播	13	50929	0	0	2016-06-23 16:11:19
tyj	天赢居：主力抄底前都喜欢砸盘	86	126514	0	0	2016-06-22 19:20:20
tyj	2016年6月22日盘中直播	11	50051	0	0	2016-06-22 15:12:43
tyj	天赢居：牛市之前需要最后一跌	83	118369	0	0	2016-06-21 21:04:51
tyj	2016年6月21日盘中直播	16	52186	0	0	2016-06-21 15:22:15
tyj	君子不立危墙之下	90	120073	0	0	2016-06-20 20:58:53
tyj	2016年6月20日盘中直播	15	51936	0	0	2016-06-20 15:35:06
tyj	天赢居：八月主升是必然	76	94198	0	0	2016-06-19 22:31:21
tyj	天赢居0616遵守纪律是长久赚钱的保障	55	51918	0	0	2016-06-17 15:33:48
tyj	2016年6月17日盘中直播	10	58833	0	0	2016-06-17 15:23:18
tyj	2016年6月16日盘中直播	17	79970	0	0	2016-06-16 15:09:44
tyj	2016年6月15日盘中直播	27	68835	0	0	2016-06-15 15:25:36
tyj	天赢居：画预测图是基本功	104	151573	1	0	2016-06-14 20:03:52
tyj	2016年6月14日盘中直播	17	48765	0	0	2016-06-14 15:14:35
tyj	天赢居：三天内回马枪	86	146332	0	0	2016-06-13 19:35:14
tyj	2016年6月13日盘中直播	15	68503	0	0	2016-06-13 15:30:40
tyj	天赢居：一周年纪念日	105	133174	0	0	2016-06-12 21:51:37
tyj	2016年6月8日盘中直播	29	56362	0	0	2016-06-08 15:06:35
tyj	天赢居：到144日均线做差价	88	113784	1	0	2016-06-07 22:16:52
tyj	2016年6月7日盘中直播	19	37208	2	0	2016-06-07 15:51:42
tyj	天赢居：维持初心，继续持股	104	107804	0	0	2016-06-06 22:03:18
tyj	2016年6月6日盘中直播	17	48680	0	0	2016-06-06 15:57:51
tyj	天赢居：2000年的纳斯达克指数	94	124171	0	0	2016-06-05 17:50:01
tyj	2016年6月3日盘中直播	30	63166	0	0	2016-06-03 15:41:22
tyj	天赢居：观察差价机会	105	117954	0	0	2016-06-02 22:49:53
tyj	2016年6月2日盘中直播	31	61403	0	0	2016-06-02 15:49:05
tyj	天赢居：对称一根大阳后做价差	95	121901	0	0	2016-06-01 22:01:29
tyj	2016年6月1日盘中直播	31	64712	0	2	2016-06-01 15:14:06
tyj	天赢居：先赚百分之二十	92	111929	0	0	2016-05-31 21:52:07
tyj	2016年5月31日盘中直播	32	72908	0	0	2016-05-31 15:41:30
tyj	天赢居：马上熬出头了	105	144001	1	0	2016-05-30 22:13:52
tyj	2016年5月30日盘中直播	13	50675	0	0	2016-05-30 15:29:04
tyj	天赢居：传媒影视软件服务	93	110754	0	0	2016-05-29 21:32:56
tyj	2016年5月27日盘中直播	15	58904	0	0	2016-05-27 15:23:14
tyj	天赢居:播下种子等待收获	98	124292	0	0	2016-05-26 22:05:57
tyj	2016年5月26日盘中直播	42	60212	0	0	2016-05-26 15:24:39
tyj	天赢居:避实就虚，准备补仓	113	147716	0	0	2016-05-25 21:57:43
tyj	2016年5月25日盘中直播	27	56069	0	0	2016-05-25 15:40:33
tyj	天赢居:不赚指数赚个股	84	121138	0	0	2016-05-24 19:51:22
tyj	2016年5月24日盘中直播	16	52241	0	0	2016-05-24 16:14:50
tyj	天赢居:持股不追涨	79	123678	0	0	2016-05-23 21:42:19
tyj	2016年5月23日盘中直播	13	48442	0	0	2016-05-23 15:42:25
tyj	天赢居:逐步空翻多	66	123852	0	0	2016-05-22 17:47:11
tyj	2016年5月24日盘中直播	16	52241	0	0	2016-05-24 16:14:50
tyj	天赢居:持股不追涨	79	123678	0	0	2016-05-23 21:42:19
tyj	2016年5月23日盘中直播	13	48442	0	0	2016-05-23 15:42:25
tyj	天赢居:逐步空翻多	66	123852	0	0	2016-05-22 17:47:11
tyj	2016年5月20日盘中直播	14	70887	0	0	2016-05-20 16:42:24
tyj	天赢居：进入大级别波段转折窗口	80	131691	0	0	2016-05-19 22:32:40
tyj	2016年5月19日盘中直播	10	54241	0	0	2016-05-19 15:57:04
tyj	天赢居：520开始准备猴子捞月	67	111571	0	0	2016-05-18 23:34:24
tyj	2016年5月18日盘中直播	19	51776	0	0	2016-05-18 15:42:51
tyj	天赢居：月底才是猴子捞月	84	116098	0	0	2016-05-17 21:53:46
tyj	天赢居：做反弹如火中取栗	28	41651	0	0	2016-05-17 12:53:49
tyj	2016年5月16日盘中直播	36	51286	0	0	2016-05-16 15:27:59
tyj	天赢居：有现金才是多头	104	115974	0	0	2016-05-15 17:51:20
tyj	2016年5月13日盘中直播	26	51097	0	0	2016-05-13 15:29:29
tyj	天赢居：这只是一次反弹	74	108860	0	0	2016-05-12 22:03:54
tyj	2016年5月12日盘中直播	19	50443	0	0	2016-05-12 15:29:30
tyj	天赢居：反弹后继续探底	78	130367	0	0	2016-05-11 22:06:19
tyj	2016年5月11日盘中直播	24	48807	0	0	2016-05-11 15:11:31
tyj	天赢居：反击一把调平速度	80	108880	0	0	2016-05-10 20:18:16
tyj	2016年5月10日盘中直播	15	43062	0	0	2016-05-10 15:57:32
tyj	天赢居：企稳后再进场	74	117188	0	0	2016-05-09 22:13:47
tyj	2016年5月9日盘中直播	18	58512	0	0	2016-05-09 16:59:03
tyj	天赢居：跌到2812又是机会	62	120895	0	0	2016-05-08 23:11:26
tyj	2016年5月6日盘中直播	26	87664	0	0	2016-05-06 15:16:47
tyj	天赢居:四渡赤水	89	142440	0	0	2016-05-05 20:20:37
tyj	2016年5月5日盘中直播	19	53984	0	0	2016-05-05 15:26:28
tyj	天赢居:站稳3000是右侧买点	58	97899	0	0	2016-05-04 22:23:02
tyj	2016年5月4日盘中直播	7	55817	0	0	2016-05-04 15:12:24
tyj	天赢居:持股观望	55	114276	0	0	2016-05-03 18:11:39
tyj	2016年5月3日盘中直播	8	57858	0	0	2016-05-03 15:19:56
lzl	08.24忠言午评:大盘股反手打压，题材股表现强势...	10	9495	0	0	2016-08-24 12:23:18
lzl	08.23忠言午评：3100点现反复，横向震荡代调整	5	11270	0	0	2016-08-23 12:15:08
lzl	08.22忠言午评:突破双头需要确认，3100平台收盘不够...	9	17833	1	0	2016-08-22 12:30:12
lzl	08.20忠言周评：A股完美一周带给人们的启示	26	30419	0	5	2016-08-20 11:22:15
lzl	08.18忠言午评:举牌概念又添新军，重组转型行情主线...	9	16782	0	0	2016-08-18 12:30:44
lzl	08.17忠言午评:大盘股强制调整，中小盘股机会增...	8	13350	0	3	2016-08-17 12:27:13
lzl	08.16忠言午评:多因素引爆突破行情，3100点需震荡整固...	11	11912	1	0	2016-08-16 12:29:44
lzl	08.15忠言午评:大资金攻击蓝筹，大盘暴涨创新高...	13	15248	0	6	2016-08-15 12:28:31
lzl	物贸中止重组是利空，还是利好？	9	23795	0	7	2016-08-13 15:16:06
lzl	08.13忠言周评:为何唯上证指数进入多头市场 ？...	18	30159	1	4	2016-08-13 10:17:24
lzl	08.12忠言午评:倒锤线释做空能量，大盘缩量整固三千...	4	10023	0	2	2016-08-12 13:00:41
lzl	08.11忠言午评:金融板块强力拉升，中小盘股无需惊吓...	5	11630	0	4	2016-08-11 12:42:11
lzl	08.10忠言午评:外资抄底踩油门，大盘争夺3030点...	7	16986	0	2	2016-08-10 12:14:11
lzl	08.09忠言午评:大盘收复五周线，结构行情主线明...	8	10330	0	3	2016-08-09 12:37:11
lzl	08.08忠言午评:大盘技术指标调低，资产重估概念崛起...	7	12010	0	2	2016-08-08 12:29:59
lzl	08.06忠言周评：对“俯卧撑”行情的再认识	30	27551	0	7	2016-08-06 12:16:24
lzl	删“双降”信息引震荡，缩量探底个股轮涨	7	14351	0	5	2016-08-04 12:11:25
lzl	08.03忠言午评:股权换购激活沪市，上海国改股显价值...	10	11347	0	3	2016-08-03 12:35:05
lzl	08.02忠言午评:万家私募被注销，大盘缩量"俯卧撑"...	11	15068	1	5	2016-08-02 12:33:33
lzl	08.01忠言午评:监管加码A股强震，布局货真价实板块...	9	15526	1	5	2016-08-01 12:35:18
lzl	07.30忠言周评:市场最该加强监管的是什么？-- 附向管理层的七项...	70	30591	1	35	2016-07-30 08:22:29
lzl	07.28忠言午评:理财产品禁入股市，放量深蹲逐步企稳...	11	17981	1	4	2016-07-28 12:31:43
lzl	07.27忠言午评:中阳难改震荡格局，上海国改股脱颖而出...	17	21084	1	5	2016-07-27 12:29:04
lzl	07.26忠言午评:深交所遏制题材炒作，量子通信领震荡盘升...	13	12449	1	2	2016-07-26 12:33:13
lzl	07.22忠言周评：多头市场还能走多远？	19	42936	1	15	2016-07-22 23:10:27
lzl	07.17忠言周评:大盘完成自我修复阶段的标志是什么？...	17	18110	1	8	2016-07-17 21:44:35
lzl	07.02忠言周评:四大漏洞已弥补，两千九后怎么走？...	28	49949	1	27	2016-07-02 07:20:05
lzl	06.25忠言周评：A股难脱战略相持阶段	30	40974	2	13	2016-06-25 07:47:56
lzl	06.18忠言周评：市场的积极因素在增加	16	25482	1	7	2016-06-18 07:28:46
lzl	06.09忠言周评:尽早认识A股的六大新情况和新特点...	34	39894	0	32	2016-06-09 08:13:05
lzl	06.04忠言周评：乐见大盘重返多头市场	62	42908	0	18	2016-06-04 15:37:26
lzl	05.28忠言周评：“磨底”市道要把握四大关系	51	42649	0	27	2016-05-28 07:08:10
lzl	05.21忠言周评：在不确定性中寻找确定性	30	35270	0	37	2016-05-21 07:07:32
lzl	05.14忠言周评：治市新政下的市场变化和对策	24	36778	0	38	2016-05-14 07:20:03
lzl	05.07忠言周评：健康发展艰难重重	36	40508	0	24	2016-05-07 07:35:28
lzl	05.02忠言解读:政治局会议罕见谈股市，怎么解读？...	28	43739	0	16	2016-05-02 08:28:20
csf0000	周四－－随时可能急跌	2	3076	0	0	2016-08-24 14:58:16
csf0000	大盘依旧无起色，日日震荡几时休？	7	3702	0	0	2016-08-23 14:58:19
csf0000	周二－－耐心等下跌到来	7	5469	0	0	2016-08-22 14:55:59
csf0000	周一－－急跌以后可以反抽	7	4666	0	0	2016-08-19 16:41:28
csf0000	周五－－横盘后有下跌要求	4	4463	0	0	2016-08-18 14:56:28
csf0000	周四－－横盘意味着风险	8	3980	0	0	2016-08-17 14:58:11
csf0000	周三－－缓涨仍要持续	6	3319	0	0	2016-08-16 21:04:43
csf0000	周二－－后面将震荡缓涨几天	7	3725	0	0	2016-08-16 07:02:56
csf0000	周一－－后市还有高点	9	5044	0	0	2016-08-12 18:48:50
csf0000	周五－－震荡时间不够	9	3943	0	0	2016-08-11 17:59:20
csf0000	周四－－还要震荡一天以上	8	3610	0	0	2016-08-10 22:04:08
csf0000	周三－－大盘未到“放心”程度	8	3379	0	0	2016-08-09 21:21:43
csf0000	周二－－量能不够理想	9	4608	0	0	2016-08-08 14:59:15
csf0000	下周－－随时可能长阴破位	7	5458	0	0	2016-08-05 14:55:26
csf0000	周五－－牛股正在启动中	10	5705	0	0	2016-08-04 15:23:38
csf0000	周四－－绝非危言耸听	9	6108	0	0	2016-08-03 14:56:30
csf0000	周三－－两天以内，当有反弹	8	3667	0	0	2016-08-02 14:56:21
csf0000	周二－－短期还有反复，随时可能反弹	8	3954	0	0	2016-08-01 14:57:02
csf0000	周一－－后市尚不明朗	9	3979	0	0	2016-07-29 14:55:50
csf0000	周五－－后市还有反复	9	4405	0	0	2016-07-28 14:56:27
csf0000	周四－－下跌尚未完成	7	6116	0	0	2016-07-27 14:56:22
csf0000	周三－－反弹恐难持续	5	4040	0	0	2016-07-26 17:02:25
csf0000	周二－－反弹已经不远	10	4448	0	0	2016-07-25 14:57:20
csf0000	周一－－下跌尚未到位，低点可以反抽	7	4457	0	0	2016-07-22 14:55:15
csf0000	周五－－反弹仍无力，震荡何时休？	9	3277	0	0	2016-07-21 15:57:05
csf0000	周四低点可短线入场	10	4207	0	0	2016-07-20 14:56:21
csf0000	周三－－下跌尚未到位	8	4041	0	0	2016-07-19 14:57:05
csf0000	周二－－3000点附近可短线参与	6	3322	0	0	2016-07-18 14:56:11
csf0000	周一－－横盘意味着风险	7	3943	0	0	2016-07-15 14:56:50
csf0000	周五－－震荡接近尾声	10	4861	0	0	2016-07-14 14:55:54
csf0000	周四－－震荡越久，风险越大	8	4243	0	0	2016-07-13 14:56:45
csf0000	周三－－看不见的风险	8	4691	0	0	2016-07-12 14:57:31
csf0000	周二－－随时可能暴跌	7	5706	0	0	2016-07-11 14:57:32
csf0000	周一－－盘中将出现短线买点	7	4203	0	0	2016-07-08 15:05:00
csf0000	周五－－横盘越久，风险越大	10	4919	0	0	2016-07-07 14:57:08
csf0000	周四－－随时可能下跌	9	4144	0	0	2016-07-06 14:56:50
csf0000	周三－－大跌已经不远	6	5912	0	0	2016-07-05 14:56:36
csf0000	周二－－涨势虽然好，风险仍未远	10	4382	0	0	2016-07-04 14:56:40
csf0000	下周－－周初应有下跌出现	9	4504	0	0	2016-07-01 14:56:25
csf0000	周五－－随时可能急跌	8	5158	0	0	2016-06-30 14:57:09
csf0000	周四－－高位震荡一二天	9	4031	0	0	2016-06-29 14:57:37
csf0000	6月28号看盘直播	3	4217	0	0	2016-06-29 00:04:06
csf0000	周三－－反弹有望看高一线	6	4100	0	0	2016-06-28 15:44:08
csf0000	6月27号看盘直播	0	3895	0	0	2016-06-27 14:57:44
csf0000	周二－－震荡横盘后还有一跌	7	4377	0	0	2016-06-27 14:57:21
csf0000	周一－－需防二次回踩	7	5229	0	0	2016-06-24 14:56:49
csf0000	6月23号看盘直播	0	3139	0	0	2016-06-23 14:57:01
csf0000	周五－－要防范横久必跌	11	4197	0	0	2016-06-23 14:56:40
csf0000	6月22号看盘直播	1	3320	0	0	2016-06-22 15:01:34
csf0000	周四－－震荡不止，风险不除	14	4099	0	0	2016-06-22 14:58:14
csf0000	6月21号看盘直播	2	4280	0	0	2016-06-21 16:28:03
csf0000	周三－－下跌尚未到位，低点可以反抽	7	4115	0	0	2016-06-21 16:27:23
csf0000	6月20号看盘直播	1	4569	0	0	2016-06-20 14:55:51
csf0000	周二－－跌幅不够，风险未除	5	3883	0	0	2016-06-20 14:55:30
csf0000	周一－－应有回调出现	5	4412	0	0	2016-06-17 14:55:42
csf0000	6月16号看盘直播	0	3240	0	0	2016-06-16 14:57:20
csf0000	周五－－震荡后还有回调	7	3627	0	0	2016-06-16 14:56:52
csf0000	6月15号看盘直播	0	5760	0	0	2016-06-15 14:58:27
csf0000	周四－－跌时敢于买，涨时舍得卖	6	4498	0	0	2016-06-15 14:57:01
csf0000	6月14号看盘直播	1	3975	0	0	2016-06-14 14:57:36
csf0000	周三－－大盘相对低位，反弹高度几何	8	3967	0	0	2016-06-14 14:56:59
csf0000	6月13号看盘直播	0	4213	0	0	2016-06-13 14:58:51
